Leonor Romero Sevilla,http://curul501.org/congresistas/618
Jorge Rosiñol Abreu,http://curul501.org/congresistas/619
Verónica Sada Pérez,http://curul501.org/congresistas/620
Margarita Saldaña Hernández,http://curul501.org/congresistas/621
José Arturo Salinas Garza,http://curul501.org/congresistas/622
Glafiro Salinas Mendiola,http://curul501.org/congresistas/623
Ramón Antonio Sampayo Ortiz,http://curul501.org/congresistas/624
Mario Sánchez Ruiz,http://curul501.org/congresistas/625
Víctor Serralde Martínez,http://curul501.org/congresistas/626
Marcelo de Jesús Torres Cofiño,http://curul501.org/congresistas/629
Cynthia Noemí Valladares Couoh,http://curul501.org/congresistas/633
Elizabeth Vargas Martín del Campo,http://curul501.org/congresistas/634
Jorge Iván Villalobos Seañez,http://curul501.org/congresistas/635
Luis Alberto Villareal García,http://curul501.org/congresistas/636
Beatríz Eugenia Yamamoto Cázares,http://curul501.org/congresistas/638
Alfredo Zamora García,http://curul501.org/congresistas/640
María Beatriz Zavala Peniche,http://curul501.org/congresistas/641
Damián Zepeda Vidales,http://curul501.org/congresistas/642
Martha Leticia Sosa Govea,http://curul501.org/congresistas/627
Ricardo Villarreal García,http://curul501.org/congresistas/637
Jorge Francisco Sotomayor Chávez,http://curul501.org/congresistas/628
